# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,需求地区ID,需求LevelMode,需求关卡ID,物品使用次数,CD时间,共享CD组,CD下线是否保留,使用目标,动作技能,物品使用功能1名称,物品使用功能1参数1,物品使用功能1参数2,物品使用功能1参数3,物品使用功能2名称,物品使用功能2参数1,物品使用功能2参数2,物品使用功能2参数3,物品使用功能3名称,物品使用功能3参数1,物品使用功能3参数2,物品使用功能3参数3,物品使用功能4名称,物品使用功能4参数1,物品使用功能4参数2,物品使用功能4参数3,可否被偷窃,共享携带上限组ID,物品伤害信息,排序参数,商城索引ID,素材分类_1,素材价值_1,素材分类_2,素材价值_2,素材分类_3,素材价值_3,素材分类_4,素材价值_4,素材分类_5,素材价值_5,素材分类_6,素材价值_6,素材分类_7,素材价值_7,素材分类_8,素材价值_8,素材分类_9,素材价值_9,素材分类_10,素材价值_10,副本中使用次数,随机狩猎奖励点,解绑道具,解绑道具数量
15040,Bulldrome Head,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Bulldrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Bulldrome的坚硬Head Shell，制作优秀的防具必备的素材。</FONT>""",1,3,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,9,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15040,,2011,,,10,,10,,10,,,,,,,,,,,,,,,,,,
15041,Bulldrome Hoof+,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Bulldrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Bulldrome的硬蹄，具有足够的硬度来制作装备。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,150,9,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15041,,2011,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
15042,Bullfango Pelt+,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Bulldrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">大野猪的硬皮，一般的擦伤无法对其造成伤害。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,9,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15042,,2011,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
15043,Bulldrome Tusk+,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Bulldrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Bulldrome的尖牙，锋利无比。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,150,9,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15043,,2011,,,6,,6,,6,,,,,,,,,,,,,,,,1,,
15044,Bulldrome Hide+,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Bulldrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Bulldrome的硬鬃毛，除了粗糙，更加的具有坚韧的硬度。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,150,9,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15044,,2011,,,4,,4,,4,,,,,,,,,,,,,,,,1,,
15045,Bulldrome Curved Fang+,"""<FONT COLOR=\""\#6285C6\"" >Source：Bulldrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Ridgid teeth from Bulldrome. With them, it can go on a rampage.</FONT>""",1,3,mat_head_03_GRY,1,0,1,8,1,2,0,0,999,0,0,100,9,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15045,,2011,,103,10,5,10,51,10,,,,,,,,,,,,,,,,10,,
15046,Kut-Ku Claw,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Yian Kut-Ku</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Yian Kut-Ku的爪，可以制作简单的装备。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,150,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15046,,1051,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
15047,Kut-Ku Scale,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Yian Kut-Ku</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Yian Kut-Ku的鳞片，因为具有鲜艳的桃色而显得格外吸引人。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,150,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15047,,1051,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
15048,Kut-Ku Shell,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Yian Kut-Ku</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Yian Kut-Ku背部的甲壳，非常的坚硬。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15048,,1051,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
15049,Broken Beak,"""<FONT COLOR=\""\#6285C6\"" >Source：Yian Kut-Ku</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">The beak of a Yian Kut-Ku, broken by a hunter's attack.</FONT>""",1,3,mat_beak_01_bk_PNK,1,0,1,8,1,2,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15049,,1051,,104,10,5,10,52,10,,,,,,,,,,,,,,,,5,,
15050,Kut-Ku Wing,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Yian Kut-Ku</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Yian Kut-Ku的翼，结实耐用，可以制作简单的装备。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15050,,1051,,,4,,4,,4,,,,,,,,,,,,,,,,1,,
15051,Kut-Ku Ear,"""<FONT COLOR=\""\#6285C6\"" >Source：Yian Kut-Ku</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Ears of a Yian Kut-Ku, its most renowned part. It can be used to make standard gear.</FONT>""",1,2,mat_ear_01_PNK,1,0,1,8,1,2,0,0,999,0,0,100,12.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15051,,1051,,104,6,5,6,52,6,,,,,,,,,,,,,,,,3,,
15052,Rough Webbing,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Yian Kut-Ku</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Yian Kut-Ku的翅膀上粗糙的翼膜，具有非常柔韧的韧性和光泽，不仅耐火还可以用来制作漂亮的装备。</FONT>""",1,3,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15052,,1051,,,2,,2,,2,,,,,,,,,,,,,,,,,,
15053,Kut-Ku Wingtalon,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Yian Kut-Ku</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Yian Kut-Ku翅膀上退化的爪子，仍然生长着锋利的趾甲。</FONT>""",1,3,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15053,,1051,,,2,,2,,2,,,,,,,,,,,,,,,,,,
15054,Kut-Ku Tail,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Yian Kut-Ku</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Yian Kut-Ku的尾巴，非常的具有韧性。</FONT>""",1,3,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15054,,1051,,,2,,2,,2,,,,,,,,,,,,,,,,,,
15055,Small Red Scale,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Yian Kut-Ku</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Yian Kut-Ku身上红色的小鳞片，具有一定的火炎耐性。</FONT>""",1,3,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15055,,1051,,,4,,4,,4,,,,,,,,,,,,,,,,,,
15056,Kut-Ku Webbing,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Yian Kut-Ku</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Yian Kut-Ku的翼膜，相比一般的兽皮更柔软耐用，制作装备效果也要好很多。</FONT>""",1,3,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15056,,1051,,,10,,10,,10,,,,,,,,,,,,,,,,,,
15057,Kut-Ku Hell Ear,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Yian Kut-Ku</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">经过长年累月的战斗，Yian Kut-Ku的耳朵已经能够轻易的辨认来自敌人的攻击，如此灵敏的怪鸟之耳是极为稀有的素材。</FONT>""",1,3,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,12.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15057,,1051,,,6,,6,,6,,,,,,,,,,,,,,,,,,
15058,Kut-Ku Claw+,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Yian Kut-Ku</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Yian Kut-Ku的尖爪，坚硬且非常锋利。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15058,,1051,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
15059,Kut-Ku Scale+,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Yian Kut-Ku</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Yian Kut-Ku的上等鳞片，巨大厚重，和一般的鳞片有着截然不同的感觉。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15059,,1051,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
15060,Kut-Ku Wing+,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Yian Kut-Ku</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Yian Kut-Ku的翅膀，相比一般的翅膀更耐用，制作装备效果也要好很多。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15060,,1051,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
15061,Kut-Ku Carapace,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Yian Kut-Ku</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Yian Kut-Ku背部的优质甲壳，硬度更上一层楼，数量比较稀少。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15061,,1051,,,4,,4,,4,,,,,,,,,,,,,,,,1,,
15062,Beautiful Beak,"""<FONT COLOR=\""\#6285C6\"" >Source：Yian Kut-Ku</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">A big Yian Kut-ku beak that's not only is beautiful but is strong too.</FONT>""",1,3,mat_beak_01_PNK,1,0,1,8,1,2,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15062,,1051,,104,10,5,10,52,10,,,,,,,,,,,,,,,,10,,
15063,Kut-Ku Ear+,"""<FONT COLOR=\""\#6285C6\"" >Source：Yian Kut-Ku</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">After years of battles, these special ears from the Yian Kut-ku are fine tuned to easily detect attacks. Such sensitive ears a Yian Kut-ku is extremely rare.</FONT>""",1,2,mat_ear_01_PNK,1,0,1,8,1,2,0,0,999,0,0,100,12.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15063,,1051,,104,6,5,6,52,6,,,,,,,,,,,,,,,,6,,
15064,Gendrome Claw,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Gendrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Gendrome的爪，黄速龙进行攻击的武器，非常锐利。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15064,,1021,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
15065,Genprey Scale,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Gendrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">从黄速龙身上剥下的鳞片，在沙漠中具有隐藏和保护的作用。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15065,,1021,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
15066,Gendrome Fang,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Gendrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Gendrome的牙，坚硬锐利，具有很强的杀伤性。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15066,,1021,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
15067,Gendrome Tail,"""<FONT COLOR=\""\#6285C6\"" >Source：Gendrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Tail from a Gendrome. Because it's strong and tough, it uses it like a whip when it attacks.</FONT>""",1,3,mat_tail_09_YEL,1,0,1,8,1,2,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15067,,1021,,105,10,5,10,52,10,,,,,,,,,,,,,,,,5,,
15068,Gendrome Hide,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Gendrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">从Gendrome的身上剥下的皮，比一般的皮要强硬很多。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15068,,1021,,,4,,4,,4,,,,,,,,,,,,,,,,1,,
15069,Gendrome Crown,"""<FONT COLOR=\""\#6285C6\"" >Source：Gendrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Gendrome's head, with a large crown. A sign of the alpha of its pack. </FONT>""",1,2,mat_head_05_YEL,1,0,1,8,1,2,0,0,999,0,0,100,12.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15069,,1021,,105,6,5,6,52,6,,,,,,,,,,,,,,,,3,,
15070,Black Claw,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Gendrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Gendrome脚部深色的趾甲，非常锋利且坚硬，是稀少的素材。</FONT>""",1,3,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15070,,1021,,,2,,2,,2,,,,,,,,,,,,,,,,,,
15071,Yellow Saliva,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Gendrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">具有强烈麻痹效果的唾液，不小心接触到的话就会被麻痹。</FONT>""",1,3,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15071,,1021,,,2,,2,,2,,,,,,,,,,,,,,,,,,
15072,Green Bird Wyvern Hide,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Gendrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Gendrome的覆盖着黄色和绿色鳞片的外皮，颜色亮丽。</FONT>""",1,3,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15072,,1021,,,2,,2,,2,,,,,,,,,,,,,,,,,,
15073,Paralysis Sac,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Gendrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Gendrome分泌麻痹液的腺体，拿得时候小心被麻痹。</FONT>""",1,3,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15073,,1021,,,4,,4,,4,,,,,,,,,,,,,,,,,,
15074,Gendrome Skin,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Gendrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Gendrome的上等皮，无论韧度还是强度都要更上一层楼，能制作出更优质的装备。</FONT>""",1,3,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15074,,1021,,,10,,10,,10,,,,,,,,,,,,,,,,,,
15075,Gendrome Crest,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Gendrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Gendrome的上等头，颜色更加鲜艳。</FONT>""",1,3,item_icon_59,1,0,1,8,1,2,0,0,999,0,0,100,12.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15075,,1021,,,6,,6,,6,,,,,,,,,,,,,,,,,,
15076,Gendrome Claw+,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Gendrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Gendrome的尖爪，经过多次战斗的磨练，使得爪的锐利程度更适合制作装备。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15076,,1021,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
15077,Genprey Scale+,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Gendrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">从黄速龙身上剥下的优质鳞片，能够防御住大型啃齿类怪物的撕咬。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15077,,1021,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
15078,Gendrome Fang+,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Gendrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">可以将猎人麻痹的强力尖牙，拥有麻痹神经的能力，据说对其他生物也有效果。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15078,,1021,,,2,,2,,2,,,,,,,,,,,,,,,,1,,
15079,Gendrome Hide+,"""<FONT COLOR=\""\#68A16A\"" >An old material and has no value. Better sell it for extra zenny.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Gendrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">从Gendrome的身上剥下的优质皮，比普通的皮质地更好。</FONT>""",1,1,item_icon_59,1,0,1,8,1,0,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15079,,1021,,,4,,4,,4,,,,,,,,,,,,,,,,1,,
15080,Gendrome Tail+,"""<FONT COLOR=\""\#6285C6\"" >Source：Gendrome</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Tail from a Gendrome, toughened over time and countless battles. Can be used to make better gear.</FONT>""",1,3,mat_tail_09_YEL,1,0,1,8,1,2,0,0,999,0,0,100,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15080,,1021,,105,10,5,10,52,10,,,,,,,,,,,,,,,,10,,
