# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,气刃槽最大值,衰减速度,LV1时间,LV2时间,LV3时间,维持满状态时间,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
120526,胫节棘刃爆裂,充满骇狩蛛元素的太刀，颜色很有王者之风，但要小心不要被迷惑了。,45,2,ep_hsz_09,0,1,1,2,1,7,2,0,0,1,0,0,280000,2800,0,0,0,,370205,370205,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,109,0,10,3000000,720000,1260000,1850000,2160000,2550000,3190000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,64,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,9,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120527,疾电碎牙极,以电龙素材为主体打造的太刀，充满雷电的力量在对付一些怪物时能够发挥强大的力量。,45,2,ep_dl_09,0,1,1,2,1,7,2,0,0,1,0,0,280000,2800,0,0,0,,370012,370012,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,109,0,10,3000000,900000,1110000,1220000,1400000,2550000,3230000,4000000,4000000,4000000,4000000,300,0,0,0,30,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,9,31,32,33,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120528,霸刀【龙鳞】极,充满王者之气的太刀，撕裂伤口的速度相当快。,45,2,ep_nb3_09,0,1,1,2,1,7,2,0,0,1,0,0,280000,2800,0,0,0,,370013,370013,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,138,0,7,3000000,610000,980000,1110000,2410000,2600000,3300000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,9,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120529,极恶鸟喙,以青怪鸟素材打造的太刀，挥动刀刃时似乎可以掀起旋风般的力量。,20,1,ep_qgn_09,0,1,1,2,1,7,2,0,0,1,0,0,34000,340,0,0,0,,370202,370202,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,69,0,7,2000000,760000,940000,1550000,2320000,3090000,3530000,4000000,4000000,4000000,4000000,300,0,0,19,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,21,22,23,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120530,胫节棘刃,充满骇狩蛛元素的太刀，颜色很有王者之风，但要小心不要被迷惑了。,30,1,ep_hsz_09,0,1,1,2,1,7,2,0,0,1,0,0,94000,940,0,0,0,,370205,370205,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,83,0,7,2000000,70000,150000,300000,1600000,2260000,3400000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,53,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120531,苍之丸改,使用镰蟹素材打造的强力太刀，强力的斩击能将巨岩化为碎石。,40,2,ep_lx_09,0,1,1,2,1,7,2,0,0,1,0,0,300000,3000,0,0,0,,370015,370015,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,102,0,0,2500000,1320000,1720000,1890000,2100000,2850000,3360000,4000000,4000000,4000000,4000000,300,0,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,8,11,12,13,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120532,星钻十字刀,采用尾晶蝎素材经过大量时间制成的太刀，每一块晶体都充满了工匠的爱。,50,3,ep_wjx_09,0,1,1,2,1,7,2,0,0,1,0,0,500000,5000,0,0,0,,370026,370026,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,119,0,10,3000000,740000,1770000,1850000,1950000,2500000,3490000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,75,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,10,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120533,鱼鳍太刀,刀柄处饰有沙龙王的鳍，刀鞘底部使用金属包裹，刀身为弯曲的半月形，拉风的造型与强大的斩击力深受猎人喜爱。,15,1,ep_slw_09,0,1,1,2,1,7,2,0,0,1,0,0,21000,210,0,0,0,,370011,370011,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,80,0,-7,1500000,690000,1150000,1760000,2510000,3380000,3810000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,3,1,2,3,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120534,骨牙刀,由骨质材料进行制作的太刀，刀刃锋利无比，刀背装有骨牙的造型，富有独特的美感和不错的斩击威力。,1,1,ep_lslw_09,1,1,1,2,1,7,2,0,0,1,0,0,0,0,0,0,0,,370002,370002,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,90,0,0,1500000,690000,880000,1250000,2510000,3380000,3590000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120535,竞技者太刀,只有参与生死竞技的勇敢者才能使用的太刀。,90,1,ep_pvp002_u01_t,0,1,1,2,1,7,2,0,0,1,0,0,0,0,0,0,0,,370405,370405,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,500,0,0,3000000,1150000,1540000,1830000,2280000,2600000,3200000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128001,冒险者太刀,商团为冒险者们统一配备的太刀。,40,1,ep_xf_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370200,370200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,150,0,0,2500000,450000,950000,1650000,2250000,2900000,3450000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,5,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128002,极恶鸟喙,以青怪鸟素材打造的太刀，挥动刀刃时似乎可以掀起旋风般的力量。,40,1,ep_qgn_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370017,370017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,5,2800000,630000,1020000,1820000,2520000,3070000,3300000,3890000,4000000,4000000,4000000,300,0,0,37,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,21,22,23,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128003,极恶鸟喙,以青怪鸟素材打造的太刀，挥动刀刃时似乎可以掀起旋风般的力量。,40,1,ep_qgn_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370017,370017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,0,2900000,960000,1550000,2300000,2700000,3560000,3660000,3860000,4000000,4000000,4000000,300,0,0,37,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,21,22,23,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128004,极恶鸟喙,以青怪鸟素材打造的太刀，挥动刀刃时似乎可以掀起旋风般的力量。,40,1,ep_qgn_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370017,370017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,-5,2900000,390000,910000,1490000,2450000,3040000,3400000,3910000,4000000,4000000,4000000,300,0,0,37,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,21,22,23,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128005,极恶鸟喙,以青怪鸟素材打造的太刀，挥动刀刃时似乎可以掀起旋风般的力量。,40,1,ep_qgn_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370017,370017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,0,2800000,880000,1210000,2010000,2340000,2770000,3390000,3520000,4000000,4000000,4000000,300,0,0,37,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,21,22,23,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128006,极恶鸟喙,以青怪鸟素材打造的太刀，挥动刀刃时似乎可以掀起旋风般的力量。,40,1,ep_qgn_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370017,370017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,-15,3000000,580000,1150000,1900000,2800000,3010000,3470000,3740000,4000000,4000000,4000000,300,0,0,37,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,21,22,23,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128007,白猿薙,工匠利用雪狮子王素材打造的太刀，威力相当巨大，是高级猎人的必备武器。,40,1,ep_xszw_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370017,370017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,10,2800000,630000,1020000,1820000,2520000,3070000,3300000,3890000,4000000,4000000,4000000,300,0,0,0,0,0,37,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7,51,52,53,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128008,白猿薙,工匠利用雪狮子王素材打造的太刀，威力相当巨大，是高级猎人的必备武器。,40,1,ep_xszw_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370017,370017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,15,2900000,960000,1550000,2300000,2700000,3560000,3660000,3860000,4000000,4000000,4000000,300,0,0,0,0,0,37,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7,51,52,53,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128009,白猿薙,工匠利用雪狮子王素材打造的太刀，威力相当巨大，是高级猎人的必备武器。,40,1,ep_xszw_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370017,370017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,0,2900000,390000,910000,1490000,2450000,3040000,3400000,3910000,4000000,4000000,4000000,300,0,0,0,0,0,37,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7,51,52,53,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128010,白猿薙,工匠利用雪狮子王素材打造的太刀，威力相当巨大，是高级猎人的必备武器。,40,1,ep_xszw_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370017,370017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,15,2800000,880000,1210000,2010000,2340000,2770000,3390000,3520000,4000000,4000000,4000000,300,0,0,0,0,0,37,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7,51,52,53,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128011,白猿薙,工匠利用雪狮子王素材打造的太刀，威力相当巨大，是高级猎人的必备武器。,40,1,ep_xszw_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370017,370017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,-10,3000000,580000,1150000,1900000,2800000,3010000,3470000,3740000,4000000,4000000,4000000,300,0,0,0,0,0,37,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7,51,52,53,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128012,苍之丸,使用镰蟹素材打造的强力太刀，强力的斩击能将巨岩化为碎石。,40,1,ep_lx_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370015,370015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,0,2800000,630000,1020000,1820000,2520000,3070000,3300000,3890000,4000000,4000000,4000000,300,0,37,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7,11,12,13,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128013,苍之丸,使用镰蟹素材打造的强力太刀，强力的斩击能将巨岩化为碎石。,40,1,ep_lx_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370015,370015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,-5,2900000,960000,1550000,2300000,2700000,3560000,3660000,3860000,4000000,4000000,4000000,300,0,37,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7,11,12,13,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128014,苍之丸,使用镰蟹素材打造的强力太刀，强力的斩击能将巨岩化为碎石。,40,1,ep_lx_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370015,370015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,0,2900000,390000,910000,1490000,2450000,3040000,3400000,3910000,4000000,4000000,4000000,300,0,37,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7,11,12,13,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128015,苍之丸,使用镰蟹素材打造的强力太刀，强力的斩击能将巨岩化为碎石。,40,1,ep_lx_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370015,370015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,0,2800000,880000,1210000,2010000,2340000,2770000,3390000,3520000,4000000,4000000,4000000,300,0,37,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7,11,12,13,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128016,苍之丸,使用镰蟹素材打造的强力太刀，强力的斩击能将巨岩化为碎石。,40,1,ep_lx_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370015,370015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,0,3000000,580000,1150000,1900000,2800000,3010000,3470000,3740000,4000000,4000000,4000000,300,0,37,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7,11,12,13,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128017,疾电碎牙,以电龙素材为主体打造的太刀，充满雷电的力量在对付一些怪物时能够发挥强大的力量。,40,1,ep_dl_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370012,370012,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,0,2800000,630000,1020000,1820000,2520000,3070000,3300000,3890000,4000000,4000000,4000000,300,0,0,0,37,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7,31,32,33,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128018,疾电碎牙,以电龙素材为主体打造的太刀，充满雷电的力量在对付一些怪物时能够发挥强大的力量。,40,1,ep_dl_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370012,370012,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,-5,2900000,960000,1550000,2300000,2700000,3560000,3660000,3860000,4000000,4000000,4000000,300,0,0,0,37,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7,31,32,33,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128019,疾电碎牙,以电龙素材为主体打造的太刀，充满雷电的力量在对付一些怪物时能够发挥强大的力量。,40,1,ep_dl_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370012,370012,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,0,2900000,390000,910000,1490000,2450000,3040000,3400000,3910000,4000000,4000000,4000000,300,0,0,0,37,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7,31,32,33,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128020,疾电碎牙,以电龙素材为主体打造的太刀，充满雷电的力量在对付一些怪物时能够发挥强大的力量。,40,1,ep_dl_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370012,370012,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,0,2800000,880000,1210000,2010000,2340000,2770000,3390000,3520000,4000000,4000000,4000000,300,0,0,0,37,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7,31,32,33,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128021,疾电碎牙,以电龙素材为主体打造的太刀，充满雷电的力量在对付一些怪物时能够发挥强大的力量。,40,1,ep_dl_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370012,370012,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,160,0,-15,3000000,580000,1150000,1900000,2800000,3010000,3470000,3740000,4000000,4000000,4000000,300,0,0,0,37,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7,31,32,33,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128022,剧毒镰刀,独特的半月外形的长柄太刀，不羁的造型与淬毒的刀刃让这把太刀极具野性魅力，威力也非同小可。,40,1,ep_dgn_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370007,370007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,180,0,-10,2800000,630000,1020000,1820000,2520000,3070000,3300000,3890000,4000000,4000000,4000000,300,0,0,0,0,0,0,15,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128023,剧毒镰刀,独特的半月外形的长柄太刀，不羁的造型与淬毒的刀刃让这把太刀极具野性魅力，威力也非同小可。,40,1,ep_dgn_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370007,370007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,180,0,15,2900000,960000,1550000,2300000,2700000,3560000,3660000,3860000,4000000,4000000,4000000,300,0,0,0,0,0,0,15,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128024,剧毒镰刀,独特的半月外形的长柄太刀，不羁的造型与淬毒的刀刃让这把太刀极具野性魅力，威力也非同小可。,40,1,ep_dgn_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370007,370007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,180,0,10,2900000,390000,910000,1490000,2450000,3040000,3400000,3910000,4000000,4000000,4000000,300,0,0,0,0,0,0,15,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128025,剧毒镰刀,独特的半月外形的长柄太刀，不羁的造型与淬毒的刀刃让这把太刀极具野性魅力，威力也非同小可。,40,1,ep_dgn_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370007,370007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,180,0,-10,2800000,880000,1210000,2010000,2340000,2770000,3390000,3520000,4000000,4000000,4000000,300,0,0,0,0,0,0,15,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128026,剧毒镰刀,独特的半月外形的长柄太刀，不羁的造型与淬毒的刀刃让这把太刀极具野性魅力，威力也非同小可。,40,1,ep_dgn_09,0,1,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0,,370007,370007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,180,0,10,3000000,580000,1150000,1900000,2800000,3010000,3470000,3740000,4000000,4000000,4000000,300,0,0,0,0,0,0,15,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
